{'dataset_name': 'QM9', 'target': 1, 'seed': 777, 'cov_weight': 0.01, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.001, 'step_size': 30, 'decay_rate': 0.75}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'e4', 'variants': {'BN': 'Y'}}, 'commit_id': 'bb95b1a8813c59d83babe87ddbda5038f12700fc', 'time_stamp': '1610206569', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_1, 1610206569_bb95b1a_e4_add_cat_4_256_Y_0.001_30_0.75_B64_S777_C0.01, ID=bb95b1a8813c59d83babe87ddbda5038f12700fc
Epoch: 001, LR: 0.001000, Loss: 0.3352796, Validation MAE: 2.5735077, Test MAE: 2.5681388, Cov: 3.3120842
Epoch: 002, LR: 0.001000, Loss: 0.0896801, Validation MAE: 0.9801570, Test MAE: 0.9591909, Cov: 0.7645488
Epoch: 003, 0.001000,0.0639538,1.0233437,1.0203339, 0.1464016
Epoch: 004, 0.001000,0.0505643,1.2806906,1.2674089, 0.0505203
Epoch: 005, 0.001000,0.0460748,1.2060140,1.2047520, 0.0374308
Epoch: 006, LR: 0.001000, Loss: 0.0455955, Validation MAE: 0.6275920, Test MAE: 0.6232123, Cov: 0.0392276
Epoch: 007, 0.001000,0.0377860,0.7036947,0.7023294, 0.0257398
Epoch: 008, 0.001000,0.0355831,0.6932942,0.6825695, 0.0348422
Epoch: 009, 0.001000,0.0299819,1.5750297,1.5831250, 0.0175656
Epoch: 010, 0.001000,0.0295793,0.8214714,0.8039001, 0.0164176
Epoch: 011, LR: 0.001000, Loss: 0.0278282, Validation MAE: 0.5800626, Test MAE: 0.5798896, Cov: 0.0160935
Epoch: 012, LR: 0.001000, Loss: 0.0247848, Validation MAE: 0.5573702, Test MAE: 0.5530584, Cov: 0.0208485
Epoch: 013, LR: 0.001000, Loss: 0.0277935, Validation MAE: 0.5469162, Test MAE: 0.5438446, Cov: 0.0216743
Epoch: 014, 0.001000,0.0229409,0.5646809,0.5601908, 0.0139684
Epoch: 015, 0.001000,0.0204537,0.6779858,0.6708593, 0.0112313
Epoch: 016, 0.001000,0.0205422,0.7115543,0.7069475, 0.0122710
Epoch: 017, 0.001000,0.0217251,0.6243521,0.6059744, 0.0173930
Epoch: 018, 0.001000,0.0201367,1.1118675,1.0995090, 0.0139535
Epoch: 019, LR: 0.001000, Loss: 0.0195244, Validation MAE: 0.5359252, Test MAE: 0.5330702, Cov: 0.0165614
Epoch: 020, LR: 0.001000, Loss: 0.0194125, Validation MAE: 0.4909062, Test MAE: 0.4878447, Cov: 0.0098134
Epoch: 021, 0.001000,0.0181542,0.9797254,0.9821071, 0.0091733
Epoch: 022, LR: 0.001000, Loss: 0.0154716, Validation MAE: 0.4517100, Test MAE: 0.4516171, Cov: 0.0091211
Epoch: 023, 0.001000,0.0183644,0.6373247,0.6347561, 0.0208254
Epoch: 024, 0.001000,0.0166819,0.4751757,0.4751981, 0.0061254
Epoch: 025, 0.001000,0.0155232,1.1059004,1.1089761, 0.0148006
Epoch: 026, 0.001000,0.0148276,0.8226032,0.8166429, 0.0445146
Epoch: 027, 0.001000,0.0191401,0.5750959,0.5711364, 0.0303311
Epoch: 028, 0.001000,0.0164699,0.6771883,0.6755739, 0.0160274
Epoch: 029, 0.001000,0.0163755,0.6080257,0.6042917, 0.0073541
Epoch: 030, 0.001000,0.0150264,0.8407087,0.8329396, 0.0296989
Epoch: 031, 0.000750,0.0141909,0.5611812,0.5555874, 0.0107266
Epoch: 032, 0.000750,0.0113968,0.5065327,0.5027119, 0.0101113
Epoch: 033, 0.000750,0.0129630,0.6664728,0.6683915, 0.0155179
Epoch: 034, 0.000750,0.0111394,0.6535045,0.6603364, 0.0021062
Epoch: 035, 0.000750,0.0116025,0.5074417,0.5034979, 0.0066118
Epoch: 036, LR: 0.000750, Loss: 0.0118061, Validation MAE: 0.4489311, Test MAE: 0.4468876, Cov: 0.0255727
